Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
749,Jack Ryan,2018–2023,30 eps,15,8.0, (188K),Carlton Cuse,"Graham Roland, John Krasinski, Wendell Pierce, Michael Kelly",Action,"Up-and-coming CIA analyst, Jack Ryan, is thrust into dangerous field assignments."
750,더 컨트랙터,2022,1h 43m,R,5.8, (34K),Tarik Saleh,"Chris Pine, Gillian Jacobs, Sander Thomas",Action,"A discharged U.S. Army Special Operations Forces sergeant, James Harper, risks everything for his family when he joins a private contracting organization."
751,Oz,1997–2003,56 eps,19,8.7, (114K),Tom Fontana,"Ernie Hudson, Terry Kinney, J.K. Simmons",Action,"Follows the daily activities of the Inmates at the Oswald Maximum Security Correctional Facility (aka ""Oz"" for short), an unusual prison where its criminal inhabitants face challenges head on behind bars and do all they can to stay alive."
752,Last Resort,2012–2013,13 eps,15,7.3, (22K),Karl Gajdusek,"Shawn Ryan, Andre Braugher, Scott Speedman, Daisy Betts",Action,"A U.S. sub picks up Navy SEALs and receives an order for a nuke launch. Due to the circumstances of the order, the Captain refuses to fire. After escaping an attack from another U.S. sub, the crew and SEALs take refuge on a small island."
753,CSI: Miami,2002–2012,232 eps,15,6.5, (64K),Anthony E. Zuiker,"Ann Donahue, Carol Mendelsohn, David Caruso, Emily Procter, Adam Rodriguez",Action,"CSI spin off which follows an elite group of Crime Scene Investigators (CSI's) from the Miami-Dade Police Department (MDPD), who use advanced forensic science and methods to solve complex crimes in cross-cultural Miami, Florida."
754,Fubar,2023–2025,16 eps,19,6.5, (45K),Nick Santora,"Arnold Schwarzenegger, Monica Barbaro, Milan Carter",Action,"When a father and daughter discover they both secretly work for the CIA, an already dicey undercover mission turns into a dysfunctional family affair."
755,Hypnotic,2023,1h 33m,15,5.5, (45K),Robert Rodriguez,"Ben Affleck, Alice Braga, JD Pardo",Action,A detective investigates a mystery involving his missing daughter and a secret government program.
756,재키의 링,2020,2h 9m,18,6.2, (17K),Halle Berry,"Heidi Moneymaker, Halle Berry, Jacob Crespo",Action,A disgraced MMA fighter finds redemption in the cage and the courage to face her demons when the son she had given up as an infant unexpectedly reenters her life.
757,캡틴 아메리카: 윈터 솔져,2014,2h 16m,15,7.7, (953K),Anthony Russo,"Joe Russo, Chris Evans, Samuel L. Jackson, Scarlett Johansson",Action,"As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier."
758,The Mandalorian,2019–,25 eps,15,8.6, (639K),Jon Favreau,"Pedro Pascal, Chris Bartlett, Katee Sackhoff",Action,"The travels of a lone bounty hunter in the outer reaches of the galaxy, far from the authority of the New Republic."
759,Dark Angel,2000–2002,42 eps,12,7.4, (36K),James Cameron,"Charles H. Eglee, Jessica Alba, Michael Weatherly, Richard Gunn",Action,"A group of genetically-enhanced children escape from a lab project. Years later we meet Max, one of the escapees who now works for a messenger service in the post-apocalyptic Pacific Northwest."
760,미디벌,2022,2h 5m,R,5.9, (14K),Petr Jákl,"Ben Foster, Sophie Lowe, Michael Caine",Action,"The story of fifteenth century Czech icon and warlord, Jan Zizka, who defeated armies of the Teutonic Order and the Holy Roman Empire."
761,어둠의 나날,2019–2022,24 eps,19,7.6, (108K),Steven Knight,"Jason Momoa, Sylvia Hoeks, Hera Hilmar",Action,"Far in a dystopian future, the human race has lost the sense of sight, and society has had to find new ways to interact, build, hunt, and to survive. All of that is challenged when a set of twins are born with sight."
762,Captain Power and the Soldiers of the Future,1987–1988,22 eps,Not Rated,7.4, (1.6K),Gary Goddard,"Tony Christopher, Tim Dunigan, Peter MacNeill, Sven-Ole Thorsen",Action,A group of guerrilla fighters battles the evil machine forces that dominate a future Earth.
763,The Theta Girl,2017,1h 38m,,5.2, (269),Christopher Bickel,"Victoria Elizabeth Donofrio, Shane Silman, Dove Dupree",Action,"Drug dealer Gayce helps promote her friends' girl band. After they're murdered, she investigates while evading the killer. Her search reveals theta's role and shatters her understanding of reality itself."
764,Revenge,2017,1h 48m,18,6.4, (62K),Coralie Fargeat,"Matilda Lutz, Kevin Janssens, Vincent Colombe",Action,"Never take your mistress on an annual guys' getaway, especially one devoted to hunting - a violent lesson for three wealthy married men."
765,Zhong hua ying xiong,1988,1h 32m,18,5.7, (2.2K),Jet Li,"Jet Li, Erkang Zhao, Jia Song",Action,"Jet, a young soldier at the end of the second World War must overcome some abusive Americans who are bullying him as well as the Chinese people."
766,Eternal Fist,1992,1h 35m,,4.7, (132),Teddy Page,"Cynthia Khan, Dale Cook, Don Nakaya Neilsen",Action,"In a post-apocalyptic world, a man helps a beautiful young girl get revenge against a roving gang of renegades that destroyed her village."
767,Angels with Dirty Faces,1938,1h 37m,Approved,7.9, (24K),Michael Curtiz,"James Cagney, Pat O'Brien, Humphrey Bogart",Action,A priest tries to stop a gangster from corrupting a group of street kids.
768,High Sierra,1941,1h 40m,Approved,7.5, (21K),Raoul Walsh,"Ida Lupino, Humphrey Bogart, Alan Curtis",Action,"After being released from prison, notorious thief Roy Earle is hired by his old boss to help a group of inexperienced criminals plan and carry out the robbery of a California resort."
769,Bullets or Ballots,1936,1h 22m,Approved,7.0, (3.7K),William Keighley,"Edward G. Robinson, Joan Blondell, Barton MacLane",Action,"When a crusader against rackets is murdered, a grand jury battles the rackets by promoting McLaren to be in charge of the cleanup. He fires NYPD Detective Blake, who punches him and joins the racket."
770,The Roaring Twenties,1939,1h 46m,Approved,7.9, (17K),Raoul Walsh,"James Cagney, Humphrey Bogart, Priscilla Lane",Action,Three men attempt to make a living in Prohibitionist America after returning home from fighting together in World War I.
771,The Squeeze,1977,1h 44m,R,6.3, (925),Michael Apted,"Stacy Keach, David Hemmings, Edward Fox",Action,"A dangerous, violent gang kidnaps a woman and her daughter to extort some money from her rich husband. He and her down-on-his-luck ex-cop ex-husband decide to deal with the kidnappers themselves."
772,트립,2021,1h 53m,18,6.9, (30K),Tommy Wirkola,"Noomi Rapace, Aksel Hennie, Atle Antonsen",Action,"A dysfunctional couple head to a remote cabin to reconnect, but each has intentions to kill the other. Before they can carry out their plans, unexpected visitors arrive and they face a greater danger."
773,Knox Goes Away,2023,1h 54m,R,7.0, (29K),Michael Keaton,"Michael Keaton, Ray McKinnon, Cassie Moronez",Action,"When a contract killer has a rapidly evolving form of dementia, he is offered an opportunity to redeem himself by saving the life of his estranged adult son."
774,Están todos bien,1990,1h 58m,13,"7,6"," (4,8 mil)",Giuseppe Tornatore,"Marcello Mastroianni, Michèle Morgan, Valeria Cavalli",Family,Matteo se embarca en un viaje por Italia para visitar a sus cinco hijos.
775,El primer día del resto de tu vida,2008,1h 54m,,"7,5", (10 mil),Rémi Bezançon,"Jacques Gamblin, Zabou Breitman, Déborah François",Family,Five key days in a family's life.
776,Depuis qu'Otar est parti...,2003,1h 43m,Unrated,"7,5"," (2,7 mil)",Julie Bertuccelli,"Esther Gorintin, Nino Khomasuridze, Dinara Drukarova",Family,"The one joy in the lives of a mother and daughter comes from the regular letters sent to them from Paris from the family's adored son, Otar. When the daughter finds out that Otar has died suddenly, she tries to conceal the truth from her mother, changing the course of their lives forever."
777,Po semeynym obstoyatelstvam,1978,2h 8m,,"7,6"," (1,1 mil)",Aleksey Korenev,"Galina Polskikh, Yevgeniya Khanayeva, Evgeniy Evstigneev",Family,"Varias historias de amor en torno a una familia joven, incluidos los padres de los recién casados e incluso la abuela."
778,Agosto,2013,2h 1m,16,"7,2", (98 mil),John Wells,"Meryl Streep, Julia Roberts, Chris Cooper",Family,"Una mirada a las vidas de las determinadas mujeres de la familia Weston, quienes regresan a Oklahoma con motivo de una crisis familiar."
779,El juez,2014,2h 21m,12,"7,4", (216 mil),David Dobkin,"Robert Downey Jr., Robert Duvall, Vera Farmiga",Family,"El abogado de la gran ciudad, Hank Palmer, regresa a la casa de su infancia, donde su padre, el juez del pueblo, es sospechoso de asesinato. Hank se propone descubrir la verdad y, por el camino, se reencuentra con su familia distanciada."
780,Pequeña Miss Sunshine,2006,1h 41m,7,"7,8", (547 mil),Jonathan Dayton,"Valerie Faris, Abigail Breslin, Greg Kinnear, Paul Dano",Family,Una familia decidida a llevar a su hija pequeña a la final de un concurso de belleza emprende un viaje en furgoneta a través del país.
781,Junebug,2005,1h 46m,13,"6,9", (24 mil),Phil Morrison,"Embeth Davidtz, David Kuhn, Alessandro Nivola",Family,"Un comerciante de arte viaja de Chicago a Carolina del Norte para conocer a sus nuevos suegros, desafiando el equilibrio de esta casa sureña de clase media."
782,Deti Don-Kikhota,1966,1h 18m,,"7,4", (423),Yevgeni Karelov,"Anatoliy Papanov, Vera Orlova, Natalya Fateeva",Family,"The head of maternity clinic is nicknamed Don Quixote by his neighbors. He spends days and nights with newborn children, forgetting about his own growing sons."
783,Padre e hijos,2003,1h 35m,,"6,6", (795),Michel Boujenah,"Philippe Noiret, Charles Berling, Bruno Putzulu",Family,An old man comes up with a subterfuge to reconcile his estranged sons.
784,El Juego de Zucker,2004,1h 35m,Unrated,"6,7"," (2,9 mil)",Dani Levy,"Henry Hübchen, Hannelore Elsner, Udo Samel",Family,"A Journalist of Jewish descent in Berlin feels that he is a loser of the political changes in Germany after 1989. When his mother dies, he has to meet his brother to whom he has not talked for years and to meet all his other family members. But during the preparations for the funeral he plays a snooker-cup for paying his debts with the money for the victory, and many other things mixes up."
785,Mayrig,1991,2h 37m,,"7,5"," (3,8 mil)",Henri Verneuil,"Claudia Cardinale, Omar Sharif, Nathalie Roussel",Family,The saga of an Armenian family that immigrated to France after the break-up of the oppressive Ottoman Empire.
786,Hatuna Meuheret,2001,1h 42m,Unrated,"7,1"," (3,7 mil)",Dover Koshashvili,"Lior Ashkenazi, Ronit Elkabetz, Moni Moshonov",Family,"Torn between family expectations to marry a virgin bride and his love for divorced mom Judith, 31-year-old Zaza navigates traditional matchmaking while hiding his true feelings."
787,Still Walking,2008,1h 55m,Not Rated,"7,9", (20 mil),Hirokazu Koreeda,"Hiroshi Abe, Yui Natsukawa, You",Family,Una familia se reúne para un ritual conmemorativo cuya naturaleza solo se aclara gradualmente.
788,La familia,1987,2h,13,"7,4"," (2,7 mil)",Ettore Scola,"Emanuele Lamaro, Andrea Occhipinti, Vittorio Gassman",Family,"With the background of the XX century Italian history, Carlo, a retired teacher, traces the vicissitudes of his family."
789,Matrimonio a la italiana,1964,1h 42m,Not Rated,"7,4", (12 mil),Vittorio De Sica,"Sophia Loren, Marcello Mastroianni, Aldo Puglisi",Family,"El rico Doménico y Filomena, una prostituta sin dinero, comparten gran parte de sus vidas en la Italia inmediatamente posterior a la Segunda Guerra Mundial."
790,Dolgie provody,1971,1h 37m,Not Rated,"7,3"," (1,3 mil)",Kira Muratova,"Zinaida Sharko, Oleg Vladimirsky, Yuriy Kayurov",Family,"A single mother is confused by the changes in her teenage son, who has become distant since spending summer vacation with his father."
791,Mamma Roma,1962,1h 46m,7,"7,8", (11 mil),Pier Paolo Pasolini,"Anna Magnani, Ettore Garofolo, Franco Citti",Family,"Habiendo renunciado a su ignominioso pasado, una ex prostituta se reencuentra con su hijo."
792,Nochnye zabavy,1991,2h 15m,,"7,6", (387),Vladimir Krasnopolskiy,"Valeriy Uskov, Evgeniy Evstigneev, Aleksandra Kolkunova, Irina Alfyorova",Family,"The husband is a subordinate. The lover is the boss. And the ""wise"" adult daughter, who is trying to save her father's reputation and catch her mother, drawing an unfamiliar restaurant saxophonist into this farce."
793,Papa,2004,1h 34m,Not Rated,"7,4", (944),Vladimir Mashkov,"Vladimir Mashkov, Egor Beroev, Andrei Rozendent",Family,"This film derives from A. Galych's play, ""Matrosskaya Tishina,"" ""Papa"" tells a story of a Jewish father who dreams of seeing his son perform on stage in front of huge audiences, dreams of seeing him as the greatest violinist of his time. To achieve this goal, he teaches his son Dodik how to play the violin from an early age. When Dodik grows up he leaves the small town he and his father lived in to study in the Moscow Conservatory, leaving his past behind. But one day he has to choose either to lose his father or everything he has achieved."
794,S lyubimymi ne rasstavaytes,1980,1h 16m,,"6,9", (269),Pavel Arsenov,"Irina Alfyorova, Aleksandr Abdulov, Lyudmila Drebnyova",Family,"Mitya stops believing his wife Katya. He is tormented, tormented by jealousy, despite the fact that his wife did not cheat. They are getting divorced. Shortly after the divorce, Katya ends up in the hospital. Quiet, with dull eyes, Mitya visits her. Their date is coming to an end. And suddenly she screams, choking with sobs: ""I miss you, Mitya!"" Suspicions, doubts, jealousy - everything is gone. Only love remained - real, all-consuming, subjected to a cruel test and rediscovered itself."
795,Ty u menya odna,1993,1h 32m,,"7,1", (532),Dmitriy Astrakhan,"Aleksandr Zbruev, Mark Goronok, Marina Neyolova",Family,"Listening to the sweet sound of the song ""You are the only one"" Eugene can't choose which shore to join - America or Russia."
796,Quemado por el sol,1994,2h 15m,13,"7,8", (17 mil),Nikita Mikhalkov,"Oleg Menshikov, Nikita Mikhalkov, Ingeborga Dapkunaite",Family,"En la Unión Soviética de 1936, la sombra de las represiones de Stalin se cierne sobre un famoso héroe de la revolución."
