Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
319,Hard Times,1975,1h 33m,PG,7.2, (13K),Walter Hill,"Charles Bronson, James Coburn, Jill Ireland",Action,The saga of a drifter who turns to illicit bare-knuckle boxing in Depression-era New Orleans.
320,The Transporter,2002,1h 32m,15,6.8, (334K),Louis Leterrier,"Corey Yuen, Jason Statham, Shu Qi, François Berléand",Action,"Frank Martin, who ""transports"" packages for unknown clients, is asked to move a package that soon begins moving, and complications arise."
321,The Running Man,1987,1h 41m,15,6.6, (181K),Paul Michael Glaser,"Arnold Schwarzenegger, Maria Conchita Alonso, Yaphet Kotto",Action,"In a future dystopian America, a wrongfully accused and convicted policeman gets his shot at freedom when he's forced to participate in a TV game show where convicts called Runners must battle killers for their freedom."
322,Last Action Hero,1993,2h 10m,15,6.5, (172K),John McTiernan,"Arnold Schwarzenegger, F. Murray Abraham, Art Carney",Action,"With the help of a magic ticket, a young movie fan is transported into the fictional world of his favorite action movie character."
323,Raw Deal,1986,1h 46m,15,5.6, (40K),John Irvin,"Arnold Schwarzenegger, Kathryn Harrold, Sam Wanamaker",Action,A former FBI agent turned small-town sheriff agrees to help the FBI chief infiltrate the Chicago mafia when the FBI chief's son is killed by them.
324,End of Days,1999,2h 2m,18,5.8, (121K),Peter Hyams,"Arnold Schwarzenegger, Gabriel Byrne, Robin Tunney",Action,"At the end of the century, Satan visits New York in search of a bride. It's up to an ex-cop who now runs an elite security outfit to stop him."
325,Escape Plan,2013,1h 55m,18,6.7, (268K),Mikael Håfström,"Sylvester Stallone, Arnold Schwarzenegger, Jim Caviezel",Action,"When a structural-security authority finds himself set up and incarcerated in the world's most secret and secure prison, he has to use his skills to escape with help from the inside."
326,Non-Stop,2014,1h 46m,15,6.9, (284K),Jaume Collet-Serra,"Liam Neeson, Julianne Moore, Scoot McNairy",Action,"An air marshal springs into action during a transatlantic flight after receiving a series of text messages demanding $150 million into an off-shore account, or someone will die every 20 minutes."
327,Escape from New York,1981,1h 39m,15,7.1, (169K),John Carpenter,"Kurt Russell, Lee Van Cleef, Ernest Borgnine",Action,"In a dystopian 1997, a soldier-turned-bank robber is tasked with rescuing the U.S. President after he crashes into Manhattan, which has been turned into a giant maximum security prison."
328,Command Performance,2009,1h 33m,R,5.5, (3.6K),Dolph Lundgren,"Dolph Lundgren, Melissa Molinaro, Hristo Shopov",Action,"When the Russian Premier is taken hostage at a rock concert in Moscow, it's up to a drummer, an ex-biker, to save him."
329,Skin Trade,2014,1h 36m,18,5.6, (8.9K),Ekachai Uekrongtham,"Dolph Lundgren, Tony Jaa, Michael Jai White",Action,"After his family is killed by a Serbian gangster with international interests, NYC detective Nick goes to Southeast Asia and teams up with a Thai detective to get revenge and destroy the syndicate's human trafficking network."
330,The Specialist,1994,1h 50m,18,5.6, (73K),Luis Llosa,"Sylvester Stallone, Sharon Stone, James Woods",Action,A woman entices a bomb expert she's involved with into destroying the mafia that killed her family.
331,RED,2010,1h 51m,15,7.0, (335K),Robert Schwentke,"Bruce Willis, Mary-Louise Parker, Heidi von Palleske",Action,"When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last-ditch effort to survive and uncover the assailants."
332,16 Blocks,2006,1h 42m,15,6.6, (137K),Richard Donner,"Bruce Willis, Yasiin Bey, David Morse",Action,"An aging alcoholic cop is assigned the task of escorting a witness from police custody to a courthouse 16 blocks away. There are, however, chaotic forces at work that prevent them from making it in one piece."
333,Deathstalker II,1987,1h 17m,R,5.2, (4.3K),Jim Wynorski,"John Terlesky, Monique Gabrielle, John Lazar",Action,"In this parody of the sword and sorcery films, a princess is deposed by an evil sorcerer. She enlists the aid of Deathstalker to battle the forces of evil, including a clone of the princess, and win back her kingdom."
334,로스트 엠파이어,1984,1h 23m,R,4.7, (2K),Jim Wynorski,"Melanie Vincz, Raven De La Croix, Angela Aames",Action,"Seeking revenge, officer Angel Wolfe, her Native American friend Whitestar, and outlaw Heather infiltrate a fortified island where an undead wizard and his evil cult force captured women to take part in gladiatorial tournaments."
335,Chopping Mall,1986,1h 17m,R,5.6, (19K),Jim Wynorski,"Kelli Maroney, Tony O'Dell, Russell Todd",Action,"A group of young shopping mall employees stay behind for a late night party in one of the stores. When the mall goes on lock-down before they can get out, the robot security system malfunctions, and goes on a killing spree."
336,Star Trek VI: The Undiscovered Country,1991,1h 50m,12,7.2, (84K),Nicholas Meyer,"William Shatner, Leonard Nimoy, DeForest Kelley",Action,"On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace."
337,Warlock: The Armageddon,1993,1h 38m,R,5.4, (7.4K),Anthony Hickox,"Julian Sands, Chris Young, Paula Marshall",Action,An order of Druids train their children to battle an evil Warlock determined to unleash Satan upon the world by bringing a collection of five mystic rune stones together.
338,Night of the Living Dead,1990,1h 32m,18,6.8, (48K),Tom Savini,"Tony Todd, Patricia Tallman, Tom Towles",Action,"When the unburied dead return to life and seek human victims, seven refugees shelter in a house in the Pennsylvanian countryside."
339,The Return of the Living Dead,1985,1h 31m,R,7.3, (75K),Dan O'Bannon,"Clu Gulager, James Karen, Don Calfa",Action,"When two bumbling employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to rise again as zombies."
340,Return of the Living Dead III,1993,1h 37m,,5.9, (18K),Brian Yuzna,"J. Trevor Edmond, Melinda Clarke, Kent McCord",Action,"Having recently witnessed the horrific results of a top secret project to bring the dead back to life, a distraught youth performs the operation on his girlfriend after she's killed in a motorcycle accident."
341,Night of the Creeps,1986,1h 28m,18,6.7, (28K),Fred Dekker,"Jason Lively, Steve Marshall, Jill Whitlow",Action,"Alien brain parasites, entering humans through the mouth, turn their host into a killing zombie. Some teenagers start to fight against them."
342,The Mission,1986,2h 5m,12,7.4, (70K),Roland Joffé,"Robert De Niro, Jeremy Irons, Ray McAnally",Action,Eighteenth-century Spanish Jesuits try to protect a remote South American tribe in danger of falling under the rule of pro-slavery Portugal.
343,Taxi Driver,1976,1h 54m,15,8.2, (1M),Martin Scorsese,"Diahnne Abbott, Frank Adu, Victor Argo",Action,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action."
344,The Deer Hunter,1978,3h 3m,18,8.1, (381K),Michael Cimino,"Robert De Niro, John Cazale, John Savage",Action,The lives of a group of friends are forever changed by the Vietnam War.
345,The Presidio,1988,1h 37m,15,6.0, (21K),Peter Hyams,"Sean Connery, Mark Harmon, Meg Ryan",Action,A San Francisco civilian police detective is forced to work on a series of murders with his former enemy commanding officer while dating his daughter.
346,A Bridge Too Far,1977,2h 55m,12,7.4, (66K),Richard Attenborough,"Siem Vroom, Marlies van Alcmaer, Erik van 't Wout",Action,"Operation Market Garden, September 1944: The Allies attempt to capture several strategically important bridges in the Netherlands in the hope of breaking the German lines."
347,Robin and Marian,1976,1h 46m,PG,6.5, (15K),Richard Lester,"Sean Connery, Audrey Hepburn, Robert Shaw",Action,"Robin Hood, aging none too gracefully, returns exhausted from the Crusades to woo and win Maid Marian one last time."
348,War,2007,1h 43m,18,6.2, (100K),Philip G. Atwell,"Jet Li, Jason Statham, John Lone",Action,"An FBI Agent seeks vengeance on a mysterious assassin known as ""Rogue"" who murdered his partner."
349,A Wednesday,2008,1h 44m,Not Rated,8.1, (85K),Neeraj Pandey,"Anupam Kher, Naseeruddin Shah, Virendra Saxena",Action,A retiring police officer reminisces about the most astounding day of his career and a case that was never filed but continues to haunt his memories: the case of a man and a Wednesday.
350,Dog Day Afternoon,1975,2h 5m,15,8.0, (286K),Sidney Lumet,"Penelope Allen, Sully Boyar, John Cazale",Action,"Three amateur robbers plan to hold up a Brooklyn bank. A nice, simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does."
351,Strange Days,1995,2h 25m,18,7.2, (83K),Kathryn Bigelow,"Ralph Fiennes, Angela Bassett, Juliette Lewis",Action,A black-marketeer tries to save a woman in 1999 Los Angeles.
352,Narc,2002,1h 45m,15,7.1, (45K),Joe Carnahan,"Dan Leis, Jason Patric, Lloyd Adams",Action,"When the trail goes cold on a murder investigation of a policeman, an undercover narcotics officer is lured back to the force to help solve the case."
353,Heat,1986,1h 41m,R,5.7, (2.8K),Dick Richards,"Jerry Jameson, Burt Reynolds, Karen Young, Peter MacNicol",Action,"Las Vegas is the backdrop for all the torrid action of heat, as Burt Reynolds plays the soft-hearted bodyguard who's out to protect his friends."
354,Passage to Marseille,1944,1h 49m,Approved,6.8, (5.4K),Michael Curtiz,"Humphrey Bogart, Claude Rains, Michèle Morgan",Action,Five patriotic convicts are helped to escape imprisonment in Devil's Island so they can fight for occupied Free French forces against the Nazis.
355,Willow,1988,2h 6m,All,7.2, (137K),Ron Howard,"Val Kilmer, Joanne Whalley, Warwick Davis",Action,"A young dwarf farmer is chosen to undertake a perilous journey in order to protect a special baby from an evil queen. Along the way, he teams up with a disgraced swordsman to defeat the evil sorceress."
356,Tsubaki Sanjûrô,1962,1h 36m,Not Rated,8.0, (44K),Akira Kurosawa,"Toshirô Mifune, Tatsuya Nakadai, Keiju Kobayashi",Action,"A crafty samurai helps a young man and his fellow clansmen trying to save his uncle, who has been framed and imprisoned by a corrupt superintendent."
357,Last Knights,2015,1h 55m,15,6.2, (47K),Kazuaki Kiriya,"Clive Owen, Morgan Freeman, Cliff Curtis",Action,A fallen warrior rises against a corrupt and sadistic ruler to avenge his dishonored master.
358,The Three Musketeers,1993,1h 45m,12,6.4, (63K),Stephen Herek,"Charlie Sheen, Kiefer Sutherland, Chris O'Donnell",Action,"France, 1625. Young d'Artagnan heads to Paris to join the Musketeers, but the evil cardinal has disbanded them. d'Artagnan meets Athos, Porthos, and Aramis, three rogue musketeers, and joins them on their quest to save the king and country."
359,The Count of Monte Cristo,2002,2h 11m,12,7.7, (157K),Kevin Reynolds,"Christopher Adamson, JB Blanc, Guy Carleton",Action,"A young man, falsely imprisoned by his jealous ""friend"", escapes and uses a hidden treasure to exact his revenge."
360,Star Wars,1977,2h 1m,All,8.6, (1.5M),George Lucas,"Mark Hamill, Harrison Ford, Carrie Fisher",Action,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader."
361,Star Wars: Episode VI - Return of the Jedi,1983,2h 11m,All,8.3, (1.2M),Richard Marquand,"Mark Hamill, Harrison Ford, Carrie Fisher",Action,"After rescuing Han Solo from Jabba the Hutt, the Rebel Alliance attempts to destroy the second Death Star while Luke struggles to help Darth Vader back from the dark side."
362,Star Wars: Episode I - The Phantom Menace,1999,2h 16m,All,6.5, (908K),George Lucas,"Liam Neeson, Ewan McGregor, Natalie Portman",Action,"Two Jedi escape a hostile blockade to find allies and come across a young boy who may bring balance to the Force, but the long-dormant Sith resurface to claim their former glory."
363,로그 원: 스타워즈 스토리,2016,2h 13m,12,7.8, (739K),Gareth Edwards,"Felicity Jones, Diego Luna, Alan Tudyk",Action,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction."
364,Kingsman: Secret Agent,2014,2h 9m,19,7.7, (764K),Matthew Vaughn,"Adrian Quinton, Colin Firth, Mark Strong",Action,"A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius."
365,24: Redemption,2008,1h 24m,18,7.4, (30K),Jon Cassar,"Kiefer Sutherland, Cherry Jones, Bob Gunton",Action,"Jack Bauer confronts African general/aspiring dictator Benjamin Juma, whose forces have been ordered to capture the children Bauer oversees for malicious military training."
366,The Sweeper,1996,1h 30m,18,5.1, (686),Joseph Merhi,"C. Thomas Howell, Jeff Fahey, Ed Lauter",Action,"Mark Goddard, a Los Angeles cop with a penchant for violence, is recruited by a secret police society who deliver justice outside of the law."
367,Rage,1995,1h 34m,15,5.6, (871),Joseph Merhi,"Gary Daniels, Kenneth Tigar, Fiona Hutchison",Action,A radical militia group chooses a California teacher as the prime specimen to clone for its army.
368,Recoil,1998,1h 36m,R,5.3, (787),Art Camacho,"Gary Daniels, Gregory McKinney, Thomas Kopache",Action,A mafia Godfather exacts revenge on the policeman responsible for his son's death during a bank robbery. The officer then unleashes his fury in retaliation for the death of his family.
369,Riot,1996,1h 34m,R,5.4, (615),Joseph Merhi,"Gary Daniels, Sugar Ray Leonard, Paige Rowland",Action,An heiress is kidnapped during the chaos of a riot.
