Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
322,Psychomania,1973,1h 25m,PG,5.8, (3.5K),Don Sharp,"George Sanders, Beryl Reid, Nicky Henson",Horror,"An amiable, psychopathic leader of a violent teen motorbike gang is spurred by his mother, a Satan-worshiping spiritual medium, into committing suicide and returning to life as an ""undead""."
323,어택 더 블록,2011,1h 28m,R,6.7, (115K),Joe Cornish,"Jodie Whittaker, John Boyega, Alex Esmail",Horror,A teen gang in South London defend their block from an alien invasion.
324,La chiesa,1989,1h 42m,R,6.2, (9.9K),Michele Soavi,"Hugh Quarshie, Tomas Arana, Feodor Chaliapin Jr.",Horror,An old Gothic cathedral built over a mass grave develops strange powers that trap a number of people inside with ghosts from a 12th Century massacre seeking to resurrect an ancient demon from the bowels of the Earth.
325,Seance on a Wet Afternoon,1964,2h 1m,,7.5, (8K),Bryan Forbes,"Kim Stanley, Margaret Lacey, Marie Burke",Horror,A medium orders her husband to kidnap a child to help her act.
326,The Town That Dreaded Sundown,1976,1h 30m,R,6.0, (11K),Charles B. Pierce,"Ben Johnson, Andrew Prine, Dawn Wells",Horror,"The story of a berserk, hooded killer who terrorized the border town of Texarkana, Arkansas in 1946--leaving no fewer than five murder victims in his wake. He was never caught. Based on one of America's most baffling murder cases."
327,Excision,2012,1h 21m,Not Rated,6.1, (26K),Richard Bates Jr.,"AnnaLynne McCord, Roger Bart, Ariel Winter",Horror,"A disturbed, delusional high-school student with aspirations of a career in medicine goes to extremes to earn the approval of her controlling mother."
328,It Came from Outer Space,1953,1h 21m,Approved,6.5, (12K),Jack Arnold,"Richard Carlson, Barbara Rush, Charles Drake",Horror,A spaceship from another world crashes in the Arizona desert and only an amateur stargazer and a schoolteacher suspect alien influence when the local townsfolk begin to act strangely.
329,Wild Zero,1999,1h 38m,Not Rated,6.3, (4K),Tetsuro Takeuchi,"Guitar Wolf, Drum Wolf, Bass Wolf",Horror,Only legendary Japanese garage rock band Guitar Wolf can stand between a race of aliens from destroying earth with an army of zombies.
330,코렐라인: 비밀의 문,2009,1h 40m,All,7.8, (292K),Henry Selick,"Dakota Fanning, Teri Hatcher, Jennifer Saunders",Horror,"Wandering her rambling old house in her boring new town, a young girl discovers a hidden door to a strangely idealized version of her life that seems too good to be true."
331,Eaten Alive,1976,1h 31m,R,5.5, (9.6K),Tobe Hooper,"Neville Brand, Mel Ferrer, Carolyn Jones",Horror,"Psychotic redneck Judd owns a dilapidated hotel in rural East Texas, where he murders people who upset him or his business, and then feeds their remains to his large pet crocodile in the swamp beside his hotel."
332,Tarantula,1955,1h 20m,Approved,6.4, (12K),Jack Arnold,"John Agar, Mara Corday, Leo G. Carroll",Horror,A spider escapes from an isolated Arizona desert laboratory experimenting in gigantism and grows to tremendous size as it wreaks havoc on the local inhabitants.
333,Stalled,2013,1h 24m,Not Rated,4.7, (2.2K),Christian James,"Dan Palmer, Antonia Bernath, Tamaryn Payne",Horror,A janitor gets trapped in a women's restroom and encounters an all-out attack by a horde of zombies.
334,죽여줘! 제니퍼,2009,1h 42m,18,5.6, (166K),Karyn Kusama,"Megan Fox, Amanda Seyfried, Johnny Simmons",Horror,A newly-possessed high-school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror?
335,I Was a Teenage Werewolf,1957,1h 16m,Approved,5.1, (3.1K),Gene Fowler Jr.,"Michael Landon, Yvonne Lime, Whit Bissell",Horror,A hypnotherapist uses a temperamental teenager as a guinea pig for a serum which transforms him into a vicious werewolf.
336,Rubber,2010,1h 22m,R,5.7, (42K),Quentin Dupieux,"Stephen Spinella, Jack Plotnick, Wings Hauser",Horror,"A homicidal car tire, discovering it has destructive psionic power, sets its sights on a desert town once a mysterious woman becomes its obsession."
337,Halloween 4: The Return of Michael Myers,1988,1h 28m,15,5.8, (63K),Dwight H. Little,"Donald Pleasence, Ellie Cornell, Danielle Harris",Horror,"Ten years after his original massacre, the invalid Michael Myers awakens on Halloween Eve and returns to Haddonfield to kill his seven-year-old niece. Can Dr. Loomis stop him?"
338,The Collector,1965,1h 59m,Approved,7.5, (13K),William Wyler,"Terence Stamp, Samantha Eggar, Mona Washbourne",Horror,A man kidnaps a woman and holds her hostage just for the pleasure of having her there.
339,Geung see sin sang,1985,1h 36m,12,7.3, (5.1K),Ricky Lau,"Ching-Ying Lam, Siu-Ho Chin, Ricky Hui",Horror,"The planned reburial of a town elder goes awry as the corpse resurrects into a hopping, bloodthirsty vampire, targeting everyone responsible for digging the grave. A Taoist Priest and his two disciples attempt to stop the terror."
340,Child's Play 2,1990,1h 24m,18,6.0, (63K),John Lafia,"Alex Vincent, Jenny Agutter, Gerrit Graham",Horror,"While Andy's mother is admitted to a psychiatric hospital, the young boy is placed in foster care, and Chucky, determined to claim Andy's soul, is not far behind."
341,Sien lui yau wan,1987,1h 38m,15,7.3, (12K),Siu-Tung Ching,"Leslie Cheung, Joey Wang, Wu Ma",Horror,"After a string of bad luck, a debt collector has no other choice than to spend the night in a haunted temple, where he encounters a ravishing female ghost and later battles to save her soul from the control of a wicked tree demon."
342,Warm Bodies,2013,1h 38m,15,6.8, (253K),Jonathan Levine,"Nicholas Hoult, Teresa Palmer, Lio Tipton",Horror,"After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform the entire lifeless world."
343,Vampires,1998,1h 48m,18,6.1, (67K),John Carpenter,"James Woods, Daniel Baldwin, Sheryl Lee",Horror,"Recovering from an ambush that killed his entire team, a vengeful vampire slayer must retrieve an ancient Catholic relic that, should it be acquired by vampires, will allow them to walk in sunlight."
344,The Shout,1978,1h 26m,R,6.5, (5.9K),Jerzy Skolimowski,"Alan Bates, Susannah York, John Hurt",Horror,"A traveller by the name of Crossley forces himself upon a musician and his wife in a lonely part of Devon, and uses the aboriginal magic he has learned to displace his host."
345,Dr. Terror's House of Horrors,1965,1h 38m,Approved,6.6, (8.4K),Freddie Francis,"Peter Cushing, Neil McCallum, Ursula Howells",Horror,"Aboard a British train, mysterious fortune teller Dr. Schreck uses tarot cards to read the futures of five fellow passengers."
346,Hexen bis aufs Blut gequält,1970,1h 37m,R,6.1, (4.4K),Michael Armstrong,"Adrian Hoven, Herbert Lom, Udo Kier, Olivera Katarina",Horror,"In 1700s Austria, a witch-hunter's apprentice has doubts about the righteousness of witch-hunting when he witnesses the brutality, the injustice, the falsehood, the torture and the arbitrary killing that go with the job."
347,Matka Joanna od Aniolów,1961,1h 50m,,7.5, (4.7K),Jerzy Kawalerowicz,"Lucyna Winnicka, Mieczyslaw Voit, Anna Ciepielewska",Horror,A priest is sent to a small parish in the Polish countryside which is believed to be under demonic possession and there he finds his own temptations awaiting.
348,The Driller Killer,1979,1h 36m,Not Rated,5.2, (9.1K),Abel Ferrara,"Abel Ferrara, Carolyn Marz, Baybi Day",Horror,"An artist slowly goes insane while struggling to pay his bills, work on his paintings, and care for his two female roommates, which leads him taking to the streets of New York after dark and randomly killing derelicts with a power drill."
349,The Skeleton Key,2005,1h 44m,12,6.5, (130K),Iain Softley,"Kate Hudson, Peter Sarsgaard, Joy Bryant",Horror,A hospice nurse working at a New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.
350,Donnie Darko,2001,1h 53m,15,8.0, (895K),Richard Kelly,"Jake Gyllenhaal, Jena Malone, Mary McDonnell",Horror,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes."
351,The Tell-Tale Heart,1953,8m,Approved,7.5, (2.4K),Ted Parmelee,"James Mason, Jack Mather",Horror,"A madman tells his tale of murder, and how a strange beating sound haunted him afterward."
352,The Call of Cthulhu,2005,47m,Not Rated,7.1, (9.4K),Andrew Leman,"Matt Foyer, John Bolen, Ralph Lucas",Horror,"While sorting the affairs of his late Uncle, a man accidentally stumbles across a series of dark secrets connected to an ancient horror waiting to be freed."
353,Daybreakers,2009,1h 38m,18,6.4, (140K),Michael Spierig,"Peter Spierig, Harriet Minto-Day, Jay Laga'aia, Damien Garvey",Horror,"In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vamps on a way to save humankind."
354,Mimic,1997,1h 45m,15,6.0, (59K),Guillermo del Toro,"Mira Sorvino, Jeremy Northam, Alexander Goodwin",Horror,"Three years ago, entomologist Dr. Susan Tyler genetically created an insect to kill cockroaches carrying a virulent disease. Now, the insects are out to destroy their only predator, mankind."
355,Underworld,2003,2h 1m,18,7.0, (297K),Len Wiseman,"Kate Beckinsale, Scott Speedman, Michael Sheen",Horror,"Selene, a vampire warrior, is entrenched in a conflict between vampires and werewolves, while falling in love with Michael, a human who is sought by werewolves for unknown reasons."
356,Alone in the Dark,1982,1h 32m,R,6.0, (7.7K),Jack Sholder,"Jack Palance, Donald Pleasence, Martin Landau",Horror,"A few dangerous and delusional mental patients break out of a mental asylum during a power blackout, and lay siege to their new doctor's house, who, they believe, killed their previous doctor."
357,Blacula,1972,1h 33m,PG,5.8, (8.6K),William Crain,"William Marshall, Vonetta McGee, Denise Nicholas",Horror,Los Angeles decorators buy the coffin of an African prince bitten by Dracula centuries before.
358,Esta Noite Encarnarei no Teu Cadáver,1967,1h 48m,,6.9, (2.5K),José Mojica Marins,"José Mojica Marins, Tina Wohlers, Nadia Freitas",Horror,"After the events of the previous film, Coffin Joe continues to seek a maiden to give him a son. With the help of servant Bruno, he kidnaps six girls from a village. Which one of them will pass his trials of fear?"
359,Homicidal,1961,1h 28m,Unrated,6.8, (4.2K),William Castle,"Glenn Corbett, Patricia Breslin, Eugenie Leontovich",Horror,The brutal stabbing murder of a justice of the peace sparks an investigation of dark family secrets in a sleepy Southern California town.
360,Saw III,2006,1h 48m,18,6.2, (225K),Darren Lynn Bousman,"Tobin Bell, Shawnee Smith, Angus Macfadyen",Horror,Jigsaw abducts a doctor in order to keep himself alive while he watches his new apprentice put an unlucky citizen named Jeff through a brutal test.
361,Parents,1989,1h 21m,R,6.1, (9.2K),Bob Balaban,"Randy Quaid, Mary Beth Hurt, Sandy Dennis",Horror,A young boy living in 1950s suburbia suspects that his parents are cannibalistic murderers.
362,Hannibal,2001,2h 11m,(Banned),6.8, (309K),Ridley Scott,"Anthony Hopkins, Julianne Moore, Gary Oldman",Horror,"Living in exile, Dr. Hannibal Lecter tries to reconnect with now disgraced F.B.I. Agent Clarice Starling, and finds himself a target of revenge from a powerful victim."
363,The House on Sorority Row,1982,1h 31m,12,5.9, (11K),Mark Rosman,"Kate McNeil, Eileen Davidson, Janis Ward",Horror,"After a seemingly innocent prank goes horribly wrong, a group of sorority sisters are stalked and murdered one by one in their sorority house while throwing a party to celebrate their graduation."
364,Maniac Cop,1988,1h 25m,R,6.0, (23K),William Lustig,"Tom Atkins, Bruce Campbell, Laurene Landon",Horror,A killer dressed in a police uniform begins murdering innocent people on the streets of New York City.
365,Vacancy,2007,1h 25m,18,6.2, (112K),Nimród Antal,"Kate Beckinsale, Luke Wilson, Frank Whaley",Horror,"Stranded in an isolated motel, a couple become the unsuspecting subjects of a snuff film."
366,터미네이터,1984,1h 47m,18,8.1, (982K),James Cameron,"Arnold Schwarzenegger, Michael Biehn, Linda Hamilton",Horror,A cyborg assassin from the future attempts to find and kill a young woman who is destined to give birth to a warrior that will lead a resistance to save humankind from extinction.
367,Ugetsu Story,1953,1h 36m,Not Rated,8.1, (28K),Kenji Mizoguchi,"Machiko Kyô, Mitsuko Mito, Kinuyo Tanaka",Horror,"A tale of ambition, family, love, and war set in the midst of the Japanese Civil Wars of the sixteenth century."
368,Only Lovers Left Alive,2013,2h 3m,15,7.2, (114K),Jim Jarmusch,"Tilda Swinton, Tom Hiddleston, Anton Yelchin",Horror,"A depressed musician reunites with his lover. However, their romance, which has already endured several centuries, is disrupted by the arrival of her uncontrollable younger sister."
369,The Prophecy,1995,1h 38m,15,6.4, (35K),Gregory Widen,"Christopher Walken, Elias Koteas, Virginia Madsen",Horror,"At the scene of a bizarre murder, L.A. homicide detective Thomas Dagget discovers a lethal heavenly prophecy now being fulfilled on earth. In his fight to stop the forces of evil, he finds an unlikely ally in an elementary school teacher."
370,Phantom of the Opera,1943,1h 32m,Approved,6.4, (9.1K),Arthur Lubin,"Nelson Eddy, Susanna Foster, Claude Rains",Horror,An acid-scarred composer rises from the Paris sewers to boost his favorite opera understudy's career.
371,로드 오브 세일럼,2012,1h 41m,R,5.2, (34K),Rob Zombie,"Sheri Moon Zombie, Bruce Davison, Jeff Daniel Phillips",Horror,"Radio DJ Heidi is sent a box containing a record--a ""gift from the Lords"". The sounds within the grooves trigger flashbacks of her town's violent past. Is Heidi going mad, or are the Lords back to take revenge on Salem, Massachusetts?"
372,Cannibal ferox,1981,1h 33m,18,5.1, (11K),Umberto Lenzi,"Giovanni Lombardo Radice, Lorraine De Selle, Danilo Mattei",Horror,"Three friends embark on a trip through the Amazon jungle to disprove cannibalism, where they meet a pair of fugitive drug smugglers forcing a vicious cannibal tribe to harvest cocaine."
373,Vampire's Kiss,1988,1h 43m,18,6.1, (24K),Robert Bierman,"Nicolas Cage, Maria Conchita Alonso, Jennifer Beals",Horror,"After an encounter with a neck-biter, a publishing executive thinks that he's turning into a vampire."
