Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
263,The Game Plan,2007,1h 50m,All,6.2, (103K),Andy Fickman,"Dwayne Johnson, Madison Pettis, Kyra Sedgwick",Sport,An NFL quarterback living the bachelor lifestyle discovers that he has an 8-year-old daughter from a previous relationship.
264,30 for 30,2009–,51m,TV-G,5.3, (737),John Singleton,"Kevin Blackistone, Marion Jones, Edwin Moses",Sport,"From Olympic athlete to inmate, Marion Jones recounts how it felt in that long and yet all-too short drive to prison."
265,The Adventures of Bob & Doug McKenzie: Strange Brew,1983,1h 30m,PG,6.6, (20K),Rick Moranis,"Dave Thomas, Dave Thomas, Rick Moranis, Max von Sydow",Sport,"Canada's most famous hosers, Bob and Doug McKenzie, get jobs at the Elsinore Brewery, only to learn that something is rotten with the state of it."
266,30 for 30,2009–,1h 21m,TV-G,7.6, (1.1K),Daniel Gordon,"Don Catlin, Linford Christie, Robson da Silva",Sport,"In the history of the Olympics, there's never been a controversy quite like what ensued over the 100 meter race at Seoul in 1988. The match brought together Carl Lewis (USA) and Ben Johnson (Canada) who had been fierce competitors. Lewis was known as a savvy careerist who became an American hero at the previous Los Angeles Olympics. Johnson was his chief rival, considered an underdog due to his recovery from a pulled hamstring. In less than 10 seconds, Johnson edged out in front of Lewis to win the Seoul race. But that wasn't the end. Three days later, in a reversal of fortune, the Olympic committee announced that Johnson had failed a drug test, losing his medal to Lewis in disgrace. A mystery still shrouds the race. Was Johnson exceptional in his drug usage or merely the fall guy for a widespread practice? Six of the eight finalists in the 1988 race have since been implicated for drugs -- although some still deny any wrongdoing. Filmmaker Daniel Gordon, digs into the controversy, conducting extensive interviews with Lewis and Johnson as well as their competitors, coaches and Olympic insiders. He uncovers layers of intrigue, deception and favoritism that change our perception of the way this story has previously been told. The Seoul race wound up being the world's wake-up call to drugs in sports. Now the problem runs rampant throughout professional and amateur athletics. As drug-testing gets more sophisticated, so do means of evading it. This powerful story forces us to question what we expect from our athletes as they pursue records in the name of national pride. This story from the past is vital to understanding the future of sports."
267,Mr. Baseball,1992,1h 48m,PG-13,6.0, (13K),Fred Schepisi,"Tom Selleck, Ken Takakura, Aya Takanashi",Sport,"Jack Elliot, once a great baseball player, is forced to play in Japan where his brash, egotistical ways cause friction with his new teammates and friends."
268,30 for 30,2009–,54m,TV-G,6.6, (626),Rory Karpf,"A.J. Foyt, Bill France Jr., Rick Hendrick",Sport,"Natural. Rock star. Outsider. In the 1980s, race car driver Tim Richmond lived his life the way he raced cars - wide open. Born into a wealthy family, Richmond was the antithesis of the Southern, blue-collar, dirt-track racers who dominated NASCAR. He also was a flamboyant showman who basked in the attention of the media and fans - especially the attention of female admirers. Nevertheless, it was Richmond's on-track performances that ended up drawing comparisons to racing legends. And in 1986, when he won seven NASCAR races and finished third in the Winston Cup series points race, some believed he was on the verge of stardom. But soon his freewheeling lifestyle caught up to him. He unexpectedly withdrew from the NASCAR racing circuit, reportedly suffering from double pneumonia. In reality, the diagnosis was much more dire: He had AIDS. Richmond returned to the track in 1987, but he was gone from the sport by the next year as his health deteriorated. He spent his final days as a recluse, dying on Aug.13, 1989, at the age of 34. Emmy Award-winning filmmaker Rory Karpf will examine the life and tragic death of one of NASCAR's shooting stars."
269,The Longest Yard,2005,1h 53m,15,6.4, (207K),Peter Segal,"Adam Sandler, Chris Rock, Burt Reynolds",Sport,Prison inmates form a football team to challenge the prison guards.
270,30 for 30,2009–,52m,TV-G,7.7, (741),Ezra Holland,"Steve Nash, Steve Nash, Terry Fox, Leslie Scrivener",Sport,"In 1980, Terry Fox continued his fight against bone cancer with the pursuit of a singular, motivating vision: to run across Canada. Three years after having his right leg amputated six inches above the knee after being diagnosed with osteosarcoma, Fox set out to cover more than a marathon's distance each day until he reached the shores of Victoria, British Columbia. Anonymous at the start of his journey, Fox steadily captured the heart of a nation with his Marathon of Hope. However the 21-year old BC native's goal was not fame, but to spread awareness and raise funds for cancer research. After 143 days and two-thirds of the way across Canada, with the eyes of a country watching, Fox's journey came to an abrupt end when newly discovered tumors took over his body. Two-time NBA MVP, proud Canadian, and first-time filmmaker Steve Nash will share Fox's incredible story of perseverance and hope."
271,Leatherheads,2008,1h 54m,12,6.0, (34K),George Clooney,"John Krasinski, David de Vries, Rick Forrester",Sport,"In 1925, an enterprising pro football player convinces America's too-good-to-be-true college football hero to play for his team and keep the league from going under."
272,30 for 30,2009–,52m,TV-G,7.6, (794),Cliff Bestall,"Morgan Freeman, Justice Bekebeke, Cliff Bestall",Sport,"This documentary showcases the South African ""Springbok"" National Rugby Team and its impact on South Africa's transition from segregation to integration. It involves interviews with players and political activists along with vintage video."
273,The Fast and the Furious,2001,1h 46m,15,6.8, (447K),Rob Cohen,"Paul Walker, Vin Diesel, Michelle Rodriguez",Sport,Los Angeles police officer Brian O'Conner must decide where his loyalty really lies when he becomes enamored with the street racing world he has been sent undercover to end it.
274,ESPN Films,2011–2021,52m,,6.3, (169),Jonathan Koch,"Steven Michaels, Joel Surnow, Chris Antley, Jay Hovdey, D. Wayne Lukas",Sport,"In June of 1999 an unlikely colt named Charismatic, with down and out jockey Chris Antley aboard, headed down the stretch at the Belmont Stakes, just seconds away from becoming the first Triple Crown winner in nearly 21 years."
275,Wildcats,1986,1h 46m,R,6.1, (15K),Michael Ritchie,"Goldie Hawn, Swoosie Kurtz, Robyn Lively",Sport,Rookie high school football coach Molly McGrath has a harder time than she expected trying to whip her tough inner-city team members into shape.
276,30 for 30,2009–,51m,TV-G,6.4, (882),Lucas Jansen,"Adam Kurland, Jennifer Appel, Mark Cajigao, Nate Dern",Sport,Charts the origins of fantasy sports games from a small lunchtime group known as the rotisserie league to the multi-million dollar industry it is today. The show also explores how none of the founders made money or even play the game anymore.
277,Fast,2009,1h 47m,15,6.5, (329K),Justin Lin,"Vin Diesel, Paul Walker, Jordana Brewster",Sport,"Brian O'Conner, back working for the FBI in Los Angeles, teams up with Dominic Toretto to bring down a heroin importer by infiltrating his operation."
278,30 for 30,2009–,1h 2m,TV-G,5.8, (657),Maura Mandt,"Josh Swade, Jay Bilas, Larry Brown, Seth Davis",Sport,"On December 10, 2010, Sotheby's auctioned off what could be considered the most important historical document in sports history -- James Naismith's original rules of basketball. ""There's No Place Like Home"" is the story of one man's fanatical quest to win this seminal American artifact at auction and bring the rules ""home"" to Lawrence, Kansas, where Naismith coached and taught for over 40 years."
279,Redbelt,2008,1h 39m,15,6.7, (22K),David Mamet,"Max Martini, Matt Cable, Chiwetel Ejiofor",Sport,"A fateful event leads to a job in the film business for top mixed-martial arts instructor Mike Terry. Though he refuses to participate in prize bouts, circumstances conspire to force him to consider entering such a competition."
280,30 for 30,2009–,52m,TV-G,6.8, (638),Fritz Mitchell,"Wright Thompson, Glynn Griffing, Curtis Wilkie",Sport,"In the fall of 1962, a dramatic series of events made Civil Rights history and changed a way of life. On the eve of James Meredith becoming the first African-American to attend class at the University of Mississippi, the campus erupted into a night of rioting between those opposed to the integration of the school and those trying to enforce it. Before the rioting ended, the National Guard and Federal troops were called in to put an end to the violence and enforce Meredith's rights as an American citizen. Two people died and hundreds more were injured during the riots. Against this backdrop, the University of Mississippi football team was in the early stages of what would prove to be an unprecedented season in school history. Directed by Peabody Award-winning filmmaker Fritz Mitchell, ""Ghosts of Ole Miss"" explores the intersection of that football team with the Civil Rights history being made on campus. Told through the perspective of writer and Mississippi native Wright Thompson, the film explores the tumultuous events that not only continue to shape the state half a century later, but also led to his discovery of a personal family connection to the story."
281,She's the Man,2006,1h 45m,12,6.4, (188K),Andy Fickman,"Amanda Bynes, Channing Tatum, Laura Ramsey",Sport,"When her brother decides to ditch for a couple weeks, Viola heads over to his elite boarding school, disguised as him, and proceeds to fall for his school's star soccer player, and soon learns she's not the only one with romantic troubles."
282,30 for 30,2009–,53m,TV-G,6.4, (653),Al Szymanski,"Mike Adams, Brian Avery, Marlene Avery",Sport,"The story of Cody Webster, playing for the little league for the town of Kirkland, WA, experiencing the unexpected, unprepared and unwanted attention he faced after taking part in the biggest upset in the history of Little League."
283,Death Race,2008,1h 45m,18,6.4, (226K),Paul W.S. Anderson,"Jason Statham, Joan Allen, Ian McShane",Sport,Ex-con Jensen Ames is forced by the warden of a notorious prison to compete in our post-industrial world's most popular sport: a car race in which inmates must brutalize and kill one another on the road to victory.
284,Namath,2012,1h 26m,TV-PG,7.7, (231),Ouisie Shapiro,"Joe Namath, Frank Namath, Rita Sims",Sport,"A documentary featuring ""Broadway"" Joe Namath of the New York Jets. A chronicle of his life and career as one of the most iconic quarterbacks to ever play the game of football."
285,Summer Rental,1985,1h 27m,PG,6.3, (20K),Carl Reiner,"John Candy, Karen Austin, Kerri Green",Sport,An overworked air-traffic controller takes his family on a beach vacation but is soon beset by series of mishaps.
286,Ted Williams: There Goes the Greatest Hitter That Ever Lived,2009,1h 15m,TV-PG,7.7, (110),Aaron Cohen,"John Updike, Heywood Hale Broun, Joe Buck, Barbara Bush",Sport,Explores the life and career of Boston Red Sox legend Ted Williams.
287,Surf's Up,2007,1h 25m,All,6.7, (99K),Ash Brannon,"Chris Buck, Shia LaBeouf, Jeff Bridges, Zooey Deschanel",Sport,"A behind-the-scenes look at the annual Penguin World Surfing Championship, and its newest participant, up-and-comer Cody Maverick."
288,For Love of the Game,1999,2h 17m,12,6.6, (40K),Sam Raimi,"Kevin Costner, Kelly Preston, John C. Reilly",Sport,A Detroit Tigers pitcher handles personal and professional crises.
289,Angels in the Outfield,1994,1h 42m,All,6.2, (37K),William Dear,"Danny Glover, Brenda Fricker, Tony Danza",Sport,"When a boy prays for a chance to have a family if the California Angels win the pennant, angels are assigned to make that possible."
290,Every Which Way But Loose,1978,1h 54m,PG,6.3, (32K),James Fargo,"Clint Eastwood, Sondra Locke, Geoffrey Lewis",Sport,The San Fernando Valley adventures of trucker turned prize-fighter Philo Beddoe and his pet orangutan Clyde.
291,The Real Rocky,2011,58m,,7.1, (488),Jeff Feuerzeig,"Chuck Wepner, Sylvester Stallone, Jerry Izenberg",Sport,"The story of Chuck Wepner, an underdog boxer who went the distance against Muhammad Ali and inspired the creation of Rocky."
