Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Description,Genre
423.0,Undisputed II: Last Man Standing,2006,1h 38m,15,7.0, (41K),Isaac Florentine,"Michael Jai White, Scott Adkins, Ben Cross","Sequel to the 2002 film. This time, Heavyweight Champ George ""Iceman"" Chambers is sent to a Russian Jail on trumped-up drug charges.",Action
424.0,Undisputed III: Redemption,2010,1h 36m,15,7.3, (47K),Isaac Florentine,"Scott Adkins, Mykel Shannon Jenkins, Mark Ivanir",Boyka is back. This time he is fighting in the first ever inter-prison tournament with one knee.,Action
425.0,Boyka: Undisputed IV,2016,1h 26m,18,6.9, (34K),Todor Chapkanov,"Scott Adkins, Teodora Duhovnikova, Alon Aboutboul","In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for.",Action
426.0,Blood and Bone,2009,1h 33m,18,6.7, (37K),Ben Ramsey,"Michael Jai White, Julian Sands, Eamonn Walker","In Los Angeles, an ex-con takes the underground fighting world by storm in his quest to fulfill a promise to a dead friend.",Action
427.0,Mulholland Falls,1996,1h 47m,18,6.3, (21K),Lee Tamahori,"Nick Nolte, Melanie Griffith, Chazz Palminteri","In 1950's Los Angeles, a special crime squad of the LAPD investigates the murder of a young woman.",Action
428.0,The Godfather Part II,1974,3h 22m,19,9.0, (1.5M),Francis Ford Coppola,"Al Pacino, Robert Duvall, Diane Keaton","The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.",Action
429.0,Proof of Life,2000,2h 15m,12,6.3, (60K),Taylor Hackford,"Meg Ryan, Russell Crowe, David Morse","Alice hires a professional negotiator to obtain the release of her engineer husband, who has been kidnapped by anti-government guerrillas in South America.",Action
430.0,The Devil's Own,1997,1h 51m,15,6.2, (76K),Alan J. Pakula,"Harrison Ford, Brad Pitt, Margaret Colin","A police officer uncovers the real identity of his house-guest, an I.R.A. terrorist in hiding.",Action
431.0,The Expert,1995,1h 32m,R,4.7, (827),Rick Avery,"William Lustig, Jeff Speakman, James Brolin, Michael Shaner","After his sister's murder by a killer who avoids execution, Johnny, an ex-special forces trainer, infiltrates the mental facility where the murderer now gives talks and mingles with inmates, seeking personal vengeance.",Action
432.0,Plato's Run,1997,1h 36m,15,4.4, (571),James Becket,"Gary Busey, Roy Scheider, Steven Bauer","Hired to rescue escaped inmates, a Florida man is framed for a Cuban gangster's assassination.",Action
433.0,Running Red,1999,1h 32m,R,4.9, (514),Jerry P. Jacobs,"Jeff Speakman, Angie Everhart, Stanley Kamel","Upset over his brother's murder, Soviet special agent Gregori Wallace leaves Russia to start a new life in the United States. Now happily married to a beautiful woman and the father of a little girl, Gregori soon realizes that he can't outrun the past.",Action
434.0,Deadly Outbreak,1995,1h 28m,18,4.8, (653),Rick Avery,"Jeff Speakman, Ron Silver, Rochelle Swanson",A terrorist group lead by Colonel Baron has taken over an Israeli biochemical weapon laboratory. Colonel Baron wants to get his hands on a new secret weapon developed by Dr. Allie Levin. Dutton Hatfield from the U.S. embassy must help Dr. Levin keep her invention away from the bad guys.,Action
435.0,Street Knight,1993,1h 31m,15,5.3, (985),Albert Magnoli,"Jeff Speakman, Christopher Neame, Lewis Van Bergen",A former cop returns to challenge a plot to escalate gang violence in the streets of Los Angeles.,Action
436.0,매트릭스: 리저렉션,2021,2h 28m,15,5.6, (298K),Lana Wachowski,"Keanu Reeves, Carrie-Anne Moss, Yahya Abdul-Mateen II","Return to a world of two realities: one, everyday life; the other, what lies behind it. To find out if his reality is a construct, to truly know himself, Mr. Anderson will have to choose to follow the white rabbit once more.",Action
437.0,13시간,2016,2h 24m,15,7.3, (175K),Michael Bay,"John Krasinski, James Badge Dale, Pablo Schreiber","During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos.",Action
438.0,Fury,2014,2h 14m,15,7.6, (592K),David Ayer,"Brad Pitt, Shia LaBeouf, Logan Lerman","A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.",Action
439.0,Captain Phillips,2013,2h 14m,15,7.8, (513K),Paul Greengrass,"Tom Hanks, Catherine Keener, Barkhad Abdi","The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",Action
440.0,Strategic Command,1997,1h 30m,R,4.3, (1K),Rick Jacobson,"Michael Dudikoff, Paul Winfield, Richard Norton","Rick Harding is a former Marines officer, now working in the FBI as a chemical weapons designer. While packing up for the night, a group of armed soldiers led by wanted criminal Carlos Gruber, break into the FBI research lab.",Action
441.0,Black Thunder,1998,1h 32m,R,3.7, (720),Rick Jacobson,"Michael Dudikoff, Richard Norton, Michael Cavanaugh","A top secret stealth fighter is stolen. Only Navy Test Pilot Vince Connors can recover the plane and bring it back in one piece. Battling terrorists, and flying with deadly nerve gas, he has to evade his mentor, now the enemy's top pilot.",Action
442.0,Crash Dive,1996,1h 30m,15,4.4, (1K),Andrew Stevens,"Michael Dudikoff, Frederic Forrest, Reiner Schöne","Nuclear submarine USS Ulysses rescues supposed victims of a boat disaster, who turn out to be terrorists intent on capturing nuclear weapons aboard the sub. Only a former SEAL can save the day by sliding aboard while the sub is underwater.",Action
443.0,American Ninja,1985,1h 35m,18,5.5, (18K),Sam Firstenberg,"Michael Dudikoff, Steve James, Judie Aronson","American soldier, obviously very skilled in martial arts, single-handedly takes on mercenaries in the Philippines.",Action
444.0,Cyberjack,1995,1h 39m,R,4.2, (717),Robert Lee,"Michael Dudikoff, Suki Kaiser, Brion James",Michael Dudikoff stars as an ex-cop who must confront his old enemies when a software company is taken over by cyber terrorists in search of a world-dominating computer virus.,Action
445.0,Freedom Strike,1998,1h 33m,15,3.7, (506),Jerry P. Jacobs,"Michael Dudikoff, Tone Loc, Felicity Waterman","When a peace treaty between America and Syria is thwarted, the renegade head of the Syrian army retaliates in a major way. He steals a nuclear weapon that only the Freedom Strike team can stop! Cue an action-packed race against time to save the world.",Action
446.0,Armstrong,1998,1h 39m,R,3.8, (530),Menahem Golan,"Kimberley Kates, Frank Zagarino, Charles Napier","Former Navy SEAL ""Rod Armstrong"" (Frank Zagarino) is now a freelance military trainer living in Moscow, Russia, who is unexpectedly visited by the man (Charles Napier) who trained him as a SEAL. ""Bob"" (Napier) is accompanied to Moscow by his wife (Kimberly Kates), whom he also trained as a SEAL, for a vacation. However, ""Bob"" is there to recruit ""Armstrong"" to help in with a Special Ops mission from the President himself. ""Bob"" has brought a video tape with him which shows a Russian military base housing missiles with nuclear warheads that are being purchased on the Black Market. However, when ""Bob"" gets murdered, it's up to ""Armstrong"", ""Susan"" and a Russian soldier to bring those responsible to justice.",Action
447.0,Doomsdayer,2000,1h 33m,15,3.5, (355),Michael J. Sarna,"Joe Lara, Udo Kier, January Isaac Bodlovic","A diabolical industrialist who thinks the world is dangerously overpopulated, prepares to use his space-based weapon to cause widespread nuclear meltdowns at power plants around the world.",Action
448.0,Operation Delta Force,1997,1h 33m,15,3.8, (1.1K),Sam Firstenberg,"Ernie Hudson, Jeff Fahey, Rob Stewart",A team of military experts and scientists go after a terrorist group that has seized a deadly virus and is threatening to release it.,Action
449.0,Warhead,1996,1h 36m,R,4.2, (293),Mark Roper,"Frank Zagarino, Joe Lara, Elizabeth Giordano","After seizing an American nuclear missile silo, a terrorist group demands $1 billion and the president's resignation - or they will destroy Washington, D. C.",Action
450.0,Evil Dead II,1987,1h 24m,18,7.7, (193K),Sam Raimi,"Bruce Campbell, Sarah Berry, Dan Hicks","Ash Williams, the lone survivor of an earlier onslaught of flesh-possessing spirits, holes up in a cabin with a group of strangers while the demons continue their attack.",Action
451.0,Phantasm III: Lord of the Dead,1994,1h 31m,R,6.0, (11K),Don Coscarelli,"Reggie Bannister, A. Michael Baldwin, Bill Thornbury","Mike and Reggie continue to hunt the mysterious Tall Man, discovering along the way that the invasion has already begun.",Action
452.0,Phantasm IV: Oblivion,1998,1h 30m,R,5.5, (8.9K),Don Coscarelli,"A. Michael Baldwin, Reggie Bannister, Bill Thornbury",Mike travels through time and dimensions to find the Tall Man's origins.,Action
453.0,Phantasm: Ravager,2016,1h 25m,Not Rated,4.9, (5.6K),David Hartman,"A. Michael Baldwin, Reggie Bannister, Dawn Cody",The final installment of the long-running Phantasm series.,Action
454.0,Deadbeat at Dawn,1988,1h 20m,Not Rated,6.4, (3K),Jim Van Bebber,"Paul Harper, Jim Van Bebber, Megan Murphy","One last job separates the leader of the Ravens gang from an early retirement. When he finds his girlfriend beaten to death by members of a rival gang, he seeks revenge, knowing that he may be dead by dawn. Will more blood bring her back?",Action
455.0,Back in Action,1994,1h 33m,18,5.4, (902),Steve DiMarco,"Paul Ziller, Billy Blanks, Roddy Piper, Bobbie Phillips","Former U.S. Green Beret's sister dates a mobster, endangering her life. Her brother fights to save her from her boyfriend and his friends, with or without help from tough cop Rossi.",Action
456.0,Tough and Deadly,1995,1h 32m,R,5.8, (679),Steve Cohen,"Billy Blanks, Roddy Piper, Richard Norton","Elmo Freech is a private investigator who is contacted by CIA agent John Portland, who suffers from amnesia, to reveal a dubious case of drug smuggling involving big fish from Washington, D.C. and the CIA.",Action
457.0,Jungleground,1994,1h 30m,15,5.3, (572),Don Allan,"Roddy Piper, Torri Higginson, Peter Williams","Roddy Piper plays an undercover cop whose operation fails, leading to his capture by a drug lord. Given a night to escape while being hunted, the stakes rise as his fiance is taken hostage.",Action
458.0,Immortal Combat,1994,1h 49m,R,4.9, (496),Dan Neira,"Shin'ichi Chiba, Roddy Piper, Meg Foster",Rowdy Roddy Piper and Sonny Chiba battle an army of immortal ninja warriors.,Action
459.0,Gedo,2000,1h 34m,R,4.6, (300),Talun Hsu,"Gary Daniels, Kiyoshi Nakajoe, Eric Lutes",East meets West as the Japanese Yakuza battle drug lords and the LAPD on the streets of Los Angeles.,Action
460.0,Black Friday,2001,1h 35m,R,3.1, (243),Darren Doane,"Gary Daniels, Christopher Stapleton, Ryan Kos",Dean Campbell is a high-powered attorney who returns home from work to find his family being held hostage by terrorists.,Action
461.0,Forced to Fight,2011,1h 41m,18,4.4, (856),Jonas Quastel,"Peter Weller, Gary Daniels, Arkie Reece","Blackmailed back into the arena by a ruthless crime boss, a former underground fighting legend must survive a gauntlet of savage matches where losing just one fight... means losing it all.",Action
462.0,Virtual Combat,1995,1h 27m,R,4.0, (858),Andrew Stevens,"Don Wilson, Michael Bernardo, Ken McLeod",Scientist brings virtual reality characters to life. Two are women from the cybersex game site. The third is a warrior who wants to unleash the rest of the bad guys from the virtual reality underworld. A border cop must defeat the virtual reality warrior while learning to relate to one of the cybersex babes.,Action
463.0,Race Against Time,2000,1h 30m,TV-14,5.2, (599),Geoff Murphy,"Eric Roberts, Cary Elwes, Sarah Wynter","When a man faces surmounting bills for his dying son's hospital stay, he enters into an agreement to sell his body for organ transplants to pay the bills. However, when he is advised that the doctors want to claim his organs immediately, he goes on the run.",Action
464.0,Fists of Iron,1995,1h 34m,R,4.7, (379),Richard W. Munchkin,"Michael Worth, Jenilee Harrison, Sam J. Jones","A skillful fighter who works as a mechanic goes with his friend to a rich guy's villa where illegal fighting is being organized. It should be easy money, but the friend gets killed and now the mechanic wants revenge on the people involved.",Action
465.0,The Salute of the Jugger,1989,1h 44m,12,6.3, (8.1K),David Webb Peoples,"Rutger Hauer, Delroy Lindo, Anna Katarina","In a future where most of mankind and technology is wiped out, six people travel from place to place playing a brutal form of football with a dog skull. They hope one day to play in the league in a city.",Action
466.0,Best of the Best II,1993,1h 41m,15,5.6, (6.9K),Robert Radler,"Eric Roberts, Phillip Rhee, Chris Penn","The Colosseum is the fighting arena owned by the champion Bracus. Now after the death of their friend, Tommy Lee and Alex Grady want revenge.",Action
467.0,Death Match,1994,1h 34m,R,4.5, (318),Joe Coppoletta,"Ian Jacklin, Martin Kove, Matthias Hues","A kickboxing champ and a reporter are searching for a missing man, but they turn up a series of illegal kickboxing matches run by an arms dealer.",Action
468.0,Automatic,1995,1h 30m,15,5.2, (914),John Murlowski,"Olivier Gruner, Daphne Ashbrook, John Glover","Robgen industries newest security system is ""The J Series Automatic"", an android model designed and programmed to protect humans from violent attacks. But one night, an Automatic named J269 discovers a Robgen executive trying to rape a female employee named Nora Rochester. While trying to stop the crime, he inadvertently kills the executive. At this point, J269 then calls Goddard Marx (his creator and a Robgen chairman) to inform him of the incident. Marx tells the android to stay there with Rochester until help arrives, but Marx is intent on sweeping the fiasco under the rug by sending mercenaries to eliminate both J269 and Rochester. Now the two are fugitives on the run from a para-military hit squad.",Action
